Time [s],Value,Parity Error,Framing Error
-0.0001028100,0x53,,
0.0013366700,0xC2,,
0.0028790500,0x1C,,
0.0044214000,0x00,,
0.0058606800,0x9D,,
0.0074027200,0x1B,,
0.0088418500,0x00,,
0.0103841000,0x0C,,
0.0118237000,0x01,,
0.0132633600,0x00,,
0.0147031200,0x0E,,
0.0162456100,0x0F,,
0.0175824200,0x00,,
